マンガ作品ID,マンガ各話ID,掲載日,掲載位置,アニメ化,マンガ雑誌名
C111077,CE178703,2015-06-22,0.281947261663286,False,週刊少年ジャンプ
C111077,CE178726,2015-06-29,0.2957746478873239,False,週刊少年ジャンプ
C111077,CE178751,2015-07-06,0.5311827956989247,False,週刊少年ジャンプ
C111077,CE178768,2015-07-13,0.336116910229645,False,週刊少年ジャンプ
C111078,CE178632,2015-06-01,0.006060606060606,False,週刊少年ジャンプ
C111078,CE178655,2015-06-08,0.2365805168986083,False,週刊少年ジャンプ
C111078,CE178691,2015-06-15,0.699009900990099,False,週刊少年ジャンプ
C111078,CE178709,2015-06-22,0.5456389452332657,False,週刊少年ジャンプ
C111078,CE178729,2015-06-29,0.4768611670020121,False,週刊少年ジャンプ
C111078,CE178754,2015-07-06,0.6860215053763441,False,週刊少年ジャンプ
C111078,CE178772,2015-07-13,0.5198329853862212,False,週刊少年ジャンプ
C111078,CE178800,2015-07-20,0.7690721649484537,False,週刊少年ジャンプ
C111079,CE178652,2015-06-08,0.0059642147117296,False,週刊少年ジャンプ
C111079,CE178676,2015-06-15,0.1801980198019802,False,週刊少年ジャンプ
C111079,CE178705,2015-06-22,0.3630831643002028,False,週刊少年ジャンプ
C111079,CE178732,2015-06-29,0.6096579476861167,False,週刊少年ジャンプ
C111079,CE178749,2015-07-06,0.4451612903225806,False,週刊少年ジャンプ
C111079,CE178766,2015-07-13,0.2609603340292276,False,週刊少年ジャンプ
C111079,CE178796,2015-07-20,0.6,False,週刊少年ジャンプ
C111079,CE178815,2015-07-27,0.5966029723991507,False,週刊少年ジャンプ
C111084,CE181129,2015-06-03,0.0348360655737704,False,週刊少年サンデー
C111084,CE181165,2015-06-10,0.3012295081967213,False,週刊少年サンデー
C111084,CE181189,2015-06-17,0.0560165975103734,False,週刊少年サンデー
C111084,CE181230,2015-06-24,0.3800813008130081,False,週刊少年サンデー
C111084,CE181254,2015-07-01,0.2325102880658436,False,週刊少年サンデー
C111084,CE181294,2015-07-08,0.554,False,週刊少年サンデー
C111084,CE181317,2015-07-15,0.3381147540983606,False,週刊少年サンデー
C111084,CE181344,2015-07-22,0.2037037037037037,False,週刊少年サンデー
C111086,CE179814,2015-06-17,0.0247747747747747,False,週刊少年マガジン
C111086,CE179839,2015-06-24,0.0878378378378378,False,週刊少年マガジン
C111086,CE179867,2015-07-01,0.1869369369369369,False,週刊少年マガジン
C111086,CE179893,2015-07-08,0.1584821428571428,False,週刊少年マガジン
C111086,CE179924,2015-07-15,0.38,False,週刊少年マガジン
C111086,CE179942,2015-07-22,0.1367713004484305,False,週刊少年マガジン
C111086,CE179960,2015-07-22,0.8452914798206278,False,週刊少年マガジン
C111086,CE179982,2015-07-29,0.8075221238938053,False,週刊少年マガジン
C111091,CE182352,2015-06-11,0.0160183066361556,False,週刊少年チャンピオン
C111091,CE182379,2015-06-18,0.4940898345153664,False,週刊少年チャンピオン
C111091,CE182403,2015-06-25,0.5736961451247166,False,週刊少年チャンピオン
C111091,CE182429,2015-07-02,0.7097505668934241,False,週刊少年チャンピオン
C111091,CE182451,2015-07-09,0.7021276595744681,False,週刊少年チャンピオン
C111091,CE182471,2015-07-16,0.6206088992974239,False,週刊少年チャンピオン
C111091,CE182495,2015-07-23,0.7403189066059226,False,週刊少年チャンピオン
C111091,CE182518,2015-07-30,0.7233560090702947,False,週刊少年チャンピオン
C111093,CE182371,2015-06-18,0.0260047281323877,False,週刊少年チャンピオン
C111093,CE182400,2015-06-25,0.4285714285714285,False,週刊少年チャンピオン
C111093,CE182427,2015-07-02,0.6145124716553289,False,週刊少年チャンピオン
C111093,CE182452,2015-07-09,0.7494089834515366,False,週刊少年チャンピオン
C111093,CE182472,2015-07-16,0.667447306791569,False,週刊少年チャンピオン
C111093,CE182493,2015-07-23,0.6492027334851936,False,週刊少年チャンピオン
C111093,CE182521,2015-07-30,0.8594104308390023,False,週刊少年チャンピオン
C111093,CE182546,2015-08-06,0.9501133786848072,False,週刊少年チャンピオン
C111101,CE178805,2015-07-27,0.0063694267515923,False,週刊少年ジャンプ
C111101,CE178831,2015-08-03,0.2023121387283237,False,週刊少年ジャンプ
C111101,CE178859,2015-08-10,0.5467775467775468,False,週刊少年ジャンプ
C111101,CE178881,2015-08-17,0.580952380952381,False,週刊少年ジャンプ
C111101,CE178900,2015-08-24,0.4833659491193737,False,週刊少年ジャンプ
C111101,CE178924,2015-09-07,0.6348195329087049,False,週刊少年ジャンプ
C111101,CE178946,2015-09-14,0.6945010183299389,False,週刊少年ジャンプ
C111101,CE178969,2015-09-21,0.8133874239350912,False,週刊少年ジャンプ
C111103,CE179965,2015-07-29,0.0199115044247787,False,週刊少年マガジン
C111103,CE179991,2015-08-05,0.1540178571428571,False,週刊少年マガジン
C111103,CE180014,2015-08-12,0.0739910313901345,False,週刊少年マガジン
C111103,CE180038,2015-08-26,0.1531190926275992,False,週刊少年マガジン
C111103,CE180070,2015-09-02,0.161504424778761,False,週刊少年マガジン
C111103,CE180071,2015-09-02,0.2013274336283186,False,週刊少年マガジン
C111103,CE180105,2015-09-09,0.6293859649122807,False,週刊少年マガジン
C111103,CE180134,2015-09-16,0.7711111111111111,False,週刊少年マガジン
C111104,CE182459,2015-07-16,0.0257611241217798,False,週刊少年チャンピオン
C111104,CE182486,2015-07-23,0.2892938496583143,False,週刊少年チャンピオン
C111104,CE182510,2015-07-30,0.3741496598639456,False,週刊少年チャンピオン
C111104,CE182535,2015-08-06,0.4353741496598639,False,週刊少年チャンピオン
C111104,CE182558,2015-08-20,0.4988662131519274,False,週刊少年チャンピオン
C111104,CE182581,2015-08-27,0.5331807780320366,False,週刊少年チャンピオン
C111104,CE182603,2015-09-03,0.5402298850574713,False,週刊少年チャンピオン
C111104,CE182631,2015-09-10,0.7780320366132724,False,週刊少年チャンピオン
C112585,CE182787,2015-11-05,0.0203160270880361,False,週刊少年チャンピオン
C112585,CE182816,2015-11-12,0.365079365079365,False,週刊少年チャンピオン
C112585,CE182842,2015-11-19,0.5782312925170068,False,週刊少年チャンピオン
C112585,CE182858,2015-11-26,0.3333333333333333,False,週刊少年チャンピオン
C112585,CE182884,2015-12-03,0.4760820045558087,False,週刊少年チャンピオン
C112585,CE182912,2015-12-10,0.6736596736596736,False,週刊少年チャンピオン
C112585,CE182925,2015-12-24,0.2517647058823529,False,週刊少年チャンピオン
C112585,CE182948,2016-01-07,0.3255269320843091,False,週刊少年チャンピオン
C112586,CE182768,2015-10-29,0.0160919540229885,False,週刊少年チャンピオン
C112586,CE182791,2015-11-05,0.255079006772009,False,週刊少年チャンピオン
C112586,CE182822,2015-11-12,0.6417233560090703,False,週刊少年チャンピオン
C112586,CE182846,2015-11-19,0.7188208616780045,False,週刊少年チャンピオン
C112586,CE182861,2015-11-26,0.4421768707482993,False,週刊少年チャンピオン
C112586,CE182887,2015-12-03,0.5808656036446469,False,週刊少年チャンピオン
C112586,CE182911,2015-12-10,0.627039627039627,False,週刊少年チャンピオン
C112586,CE182933,2015-12-24,0.6376470588235295,False,週刊少年チャンピオン
C112592,CE183399,2016-06-09,0.0248306997742663,False,週刊少年チャンピオン
C112592,CE183429,2016-06-16,0.4473067915690866,False,週刊少年チャンピオン
C112592,CE183450,2016-06-23,0.5954022988505747,False,週刊少年チャンピオン
C112592,CE183474,2016-06-30,0.6964705882352941,False,週刊少年チャンピオン
C112592,CE183491,2016-07-07,0.501187648456057,False,週刊少年チャンピオン
C112592,CE183518,2016-07-14,0.8571428571428571,False,週刊少年チャンピオン
C112592,CE185692,2016-07-21,0.76,False,週刊少年チャンピオン
C112592,CE185713,2016-07-28,0.7552941176470588,False,週刊少年チャンピオン
C112596,CE182833,2015-11-19,0.1428571428571428,False,週刊少年チャンピオン
C112596,CE182856,2015-11-26,0.2199546485260771,False,週刊少年チャンピオン
C112596,CE182889,2015-12-03,0.6765375854214123,False,週刊少年チャンピオン
C112596,CE182913,2015-12-10,0.710955710955711,False,週刊少年チャンピオン
C112596,CE182935,2015-12-24,0.7035294117647058,False,週刊少年チャンピオン
C112596,CE182960,2016-01-07,0.9016393442622952,False,週刊少年チャンピオン
C112596,CE182982,2016-01-14,0.9482352941176472,False,週刊少年チャンピオン
C112596,CE183003,2016-01-21,0.9482352941176472,False,週刊少年チャンピオン
C112600,CE183005,2016-01-28,0.0249433106575963,False,週刊少年チャンピオン
C112600,CE183006,2016-01-28,0.1201814058956916,False,週刊少年チャンピオン
C112600,CE183033,2016-02-04,0.3469387755102041,False,週刊少年チャンピオン
C112600,CE183064,2016-02-11,0.6170212765957447,False,週刊少年チャンピオン
C112600,CE183085,2016-02-18,0.6099773242630385,False,週刊少年チャンピオン
C112600,CE183108,2016-02-25,0.6009070294784581,False,週刊少年チャンピオン
C112600,CE183130,2016-03-03,0.5891647855530474,False,週刊少年チャンピオン
C112600,CE183157,2016-03-10,0.8022988505747126,False,週刊少年チャンピオン
C112604,CE183220,2016-04-07,0.0249433106575963,False,週刊少年チャンピオン
C112604,CE183221,2016-04-07,0.0702947845804988,False,週刊少年チャンピオン
C112604,CE183249,2016-04-14,0.3223529411764705,False,週刊少年チャンピオン
C112604,CE183270,2016-04-21,0.2423529411764705,False,週刊少年チャンピオン
C112604,CE183292,2016-04-28,0.2399049881235154,False,週刊少年チャンピオン
C112604,CE183318,2016-05-12,0.4164705882352941,False,週刊少年チャンピオン
C112604,CE183319,2016-05-12,0.44,False,週刊少年チャンピオン
C112604,CE183336,2016-05-19,0.1591448931116389,False,週刊少年チャンピオン
C112607,CE183162,2016-03-17,0.0211764705882352,False,週刊少年チャンピオン
C112607,CE183185,2016-03-24,0.2091954022988505,False,週刊少年チャンピオン
C112607,CE183214,2016-03-31,0.6872146118721462,False,週刊少年チャンピオン
C112607,CE183235,2016-04-07,0.7142857142857143,False,週刊少年チャンピオン
C112607,CE183260,2016-04-14,0.76,False,週刊少年チャンピオン
C112607,CE183273,2016-04-21,0.3411764705882353,False,週刊少年チャンピオン
C112607,CE183293,2016-04-28,0.2589073634204275,False,週刊少年チャンピオン
C112607,CE183324,2016-05-12,0.6470588235294118,False,週刊少年チャンピオン
C112612,CE183356,2016-05-26,0.0249433106575963,False,週刊少年チャンピオン
C112612,CE183382,2016-06-02,0.2658823529411764,False,週刊少年チャンピオン
C112612,CE183411,2016-06-09,0.6884875846501128,False,週刊少年チャンピオン
C112612,CE183433,2016-06-16,0.7049180327868853,False,週刊少年チャンピオン
C112612,CE183452,2016-06-23,0.7057471264367816,False,週刊少年チャンピオン
C112612,CE183475,2016-06-30,0.7505882352941177,False,週刊少年チャンピオン
C112612,CE183496,2016-07-07,0.8004750593824228,False,週刊少年チャンピオン
C112612,CE183516,2016-07-14,0.764172335600907,False,週刊少年チャンピオン
C112613,CE183201,2016-03-31,0.0205479452054794,False,週刊少年チャンピオン
C112613,CE183228,2016-04-07,0.3696145124716553,False,週刊少年チャンピオン
C112613,CE183257,2016-04-14,0.6235294117647059,False,週刊少年チャンピオン
C112613,CE183281,2016-04-21,0.7223529411764706,False,週刊少年チャンピオン
C112613,CE183299,2016-04-28,0.5486935866983373,False,週刊少年チャンピオン
C112613,CE183327,2016-05-12,0.7694117647058824,False,週刊少年チャンピオン
C112613,CE183346,2016-05-19,0.5961995249406176,False,週刊少年チャンピオン
C112613,CE183364,2016-05-26,0.4376417233560091,False,週刊少年チャンピオン
C112618,CE183440,2016-06-23,0.0068965517241379,False,週刊少年チャンピオン
C112618,CE183467,2016-06-30,0.3364705882352941,False,週刊少年チャンピオン
C112618,CE183493,2016-07-07,0.6864608076009501,False,週刊少年チャンピオン
C112618,CE183513,2016-07-14,0.5691609977324263,False,週刊少年チャンピオン
C112618,CE185689,2016-07-21,0.6,False,週刊少年チャンピオン
C112618,CE185711,2016-07-28,0.6752941176470588,False,週刊少年チャンピオン
C112618,CE185721,2016-08-04,0.1300236406619385,False,週刊少年チャンピオン
C112618,CE185741,2016-08-18,0.0258823529411764,False,週刊少年チャンピオン
C112641,CE183715,2016-02-29,0.0060851926977687,False,週刊少年ジャンプ
C112641,CE183739,2016-03-07,0.2110874200426439,False,週刊少年ジャンプ
C112641,CE183769,2016-03-14,0.6321353065539113,False,週刊少年ジャンプ
C112641,CE183786,2016-03-21,0.4475374732334047,False,週刊少年ジャンプ
C112641,CE183812,2016-03-28,0.7062634989200864,False,週刊少年ジャンプ
C112641,CE183834,2016-04-04,0.7154639175257732,False,週刊少年ジャンプ
C112641,CE183854,2016-04-11,0.7171717171717171,False,週刊少年ジャンプ
C112641,CE183877,2016-04-18,0.6739562624254473,False,週刊少年ジャンプ
C112648,CE178993,2015-10-05,0.0178926441351888,False,週刊少年ジャンプ
C112648,CE179018,2015-10-12,0.2192066805845511,False,週刊少年ジャンプ
C112648,CE179042,2015-10-19,0.3471933471933472,False,週刊少年ジャンプ
C112648,CE179062,2015-10-26,0.2993630573248407,False,週刊少年ジャンプ
C112648,CE179087,2015-11-02,0.5835140997830802,False,週刊少年ジャンプ
C112648,CE179102,2015-11-09,0.2719836400817996,False,週刊少年ジャンプ
C112648,CE179132,2015-11-16,0.7515274949083504,False,週刊少年ジャンプ
C112648,CE179153,2015-11-23,0.7579617834394905,False,週刊少年ジャンプ
C112655,CE179103,2015-11-09,0.3169734151329243,False,週刊少年ジャンプ
C112655,CE183974,2016-05-30,0.0060851926977687,False,週刊少年ジャンプ
C112655,CE184002,2016-06-06,0.3237113402061856,False,週刊少年ジャンプ
C112655,CE184025,2016-06-13,0.3726315789473684,False,週刊少年ジャンプ
C112655,CE184051,2016-06-20,0.5559772296015181,False,週刊少年ジャンプ
C112655,CE184074,2016-06-27,0.6688172043010753,False,週刊少年ジャンプ
C112655,CE184093,2016-07-04,0.515527950310559,False,週刊少年ジャンプ
C112655,CE184114,2016-07-11,0.4630021141649049,False,週刊少年ジャンプ
C112665,CE179159,2015-11-30,0.0062111801242236,False,週刊少年ジャンプ
C112665,CE179183,2015-12-07,0.1925465838509316,False,週刊少年ジャンプ
C112665,CE179205,2015-12-14,0.2342158859470468,False,週刊少年ジャンプ
C112665,CE183533,2016-01-01,0.6475583864118896,False,週刊少年ジャンプ
C112665,CE183555,2016-01-08,0.722567287784679,False,週刊少年ジャンプ
C112665,CE183590,2016-01-15,0.7756286266924565,False,週刊少年ジャンプ
C112665,CE183613,2016-01-22,0.4070450097847358,False,週刊少年ジャンプ
C112665,CE183628,2016-01-22,0.8473581213307241,False,週刊少年ジャンプ
C112672,CE178974,2015-09-28,0.0063157894736842,False,週刊少年ジャンプ
C112672,CE178997,2015-10-05,0.2644135188866799,False,週刊少年ジャンプ
C112672,CE179023,2015-10-12,0.4363256784968685,False,週刊少年ジャンプ
C112672,CE179045,2015-10-19,0.4885654885654886,False,週刊少年ジャンプ
C112672,CE179059,2015-10-26,0.1719745222929936,False,週刊少年ジャンプ
C112672,CE179083,2015-11-02,0.4056399132321041,False,週刊少年ジャンプ
C112672,CE179110,2015-11-09,0.6523517382413088,False,週刊少年ジャンプ
C112672,CE179127,2015-11-16,0.515274949083503,False,週刊少年ジャンプ
C112675,CE183694,2016-02-22,0.006060606060606,False,週刊少年ジャンプ
C112675,CE183718,2016-02-29,0.2535496957403651,False,週刊少年ジャンプ
C112675,CE183744,2016-03-07,0.44136460554371,False,週刊少年ジャンプ
C112675,CE183766,2016-03-14,0.5052854122621564,False,週刊少年ジャンプ
C112675,CE183790,2016-03-21,0.5845824411134903,False,週刊少年ジャンプ
